Datum,Etmaalsom neerslag,Hoogste uursom neerslag,Etmaalgemiddelde temperatuur,Etmaalgemiddelde windsnelheid
1916-10-13,   80,   14,134,   41
1916-10-14,    0,    0,141,   77
1916-10-15,   52,   20,110,   67
1916-10-16,   87,   16,67,   46
1916-10-17,    8,    6,58,   21
1916-10-18,  167,   31,79,   46
1916-10-19,   32,   11,59,   46
1916-10-20,    0,    0,23,   46
1916-10-21,    0,    0,14,   26
1916-10-22,    0,    0,18,   46
1916-10-23,    0,    0,68,   46
1916-10-24,    0,    0,82,   41
1916-10-25,    0,    0,105,   62
1916-10-26,  206,   30,90,   36
1916-10-27,    2,    2,73,   72
1916-10-28,    0,    0,96,   82
1916-10-29,   19,    7,78,   72
1916-10-30,   23,   13,100,  103
1916-10-31,   68,   33,107,   93
1916-11-01,    1,    1,95,   72
1916-11-02,   43,   13,93,   36
1916-11-03,    2,    1,81,   62
1916-11-04,   12,    4,119,   72
1916-11-05,   18,   12,120,  118
1916-11-06,   31,    8,88,   82
1916-11-07,  190,   53,77,   98
1916-11-08,   38,   19,90,   77
1916-11-09,   10,    6,69,   46
1916-11-10,    0,    0,57,   41
1916-11-11,    0,    0,90,   51
1916-11-12,    0,    0,104,   41
1916-11-13,    0,    0,105,   46
1916-11-14,    1,    1,69,   41
1916-11-15,    0,    0,22,   36
1916-11-16,    0,    0,2,   41
1916-11-17,    0,    0,-10,   51
1916-11-18,    3,    1,-5,  103
1916-11-19,    7,    2,20,   72
1916-11-20,    2,    1,63,   82
1916-11-21,    0,    0,41,   31
1916-11-22,    1,    1,57,   51
1916-11-23,    0,    0,60,   67
1916-11-24,    0,    0,78,   87
1916-11-25,  117,   26,89,   72
1916-11-26,   19,   12,50,   51
1916-11-27,    4,    1,19,   26
1916-11-28,    3,    1,3,   46
1916-11-29,    0,    0,-15,   51
1916-11-30,    0,    0,-23,   31
1916-12-01,    0,    0,-6,   41
1916-12-02,    0,    0,7,   46
1916-12-03,    0,    0,19,   36
1916-12-04,   19,    7,23,   36
1916-12-05,    7,    2,21,   46
1916-12-06,    0,    0,24,   72
1916-12-07,    4,    1,11,   31
1916-12-08,   18,    4,29,   46
1916-12-09,    0,    0,33,   62
1916-12-10,    6,    3,20,   51
1916-12-11,    2,    1,10,   46
1916-12-12,   67,    9,23,   67
1916-12-13,   70,   30,26,   51
1916-12-14,    9,    3,19,   46
1916-12-15,   10,    4,24,   36
1916-12-16,   18,    8,27,   36
1916-12-17,    6,    5,14,   21
1916-12-18,    0,    0,15,   26
1916-12-19,    0,    0,3,   41
1916-12-20,    0,    0,-2,   57
1916-12-21,   51,   17,26,   93
1916-12-22,   50,    9,37,   67
1916-12-23,  127,   39,54,  103
1916-12-24,    0,    0,42,   62
1916-12-25,   79,   28,33,   72
1916-12-26,    0,    0,18,   41
1916-12-27,    0,    0,16,   31
1916-12-28,    3,    2,6,   51
1916-12-29,  153,   18,84,   93
1916-12-30,   96,   36,82,   67
1916-12-31,   24,    9,82,   77
1917-01-01,   36,   15,100,   72
1917-01-02,   25,    7,84,   87
1917-01-03,    3,    3,102,   87
1917-01-04,   51,   21,71,   98
1917-01-05,   24,    9,22,   46
1917-01-06,   48,   13,8,   46
1917-01-07,    2,    1,17,   46
1917-01-08,   85,   14,25,   87
1917-01-09,   34,   12,21,   57
1917-01-10,    3,    2,21,   46
1917-01-11,    7,    3,8,   36
1917-01-12,   85,   14,15,   51
1917-01-13,   13,    4,5,   36
1917-01-14,    0,    0,3,   26
1917-01-15,    1,    1,-14,   41
1917-01-16,    0,    0,-9,   62
1917-01-17,   38,    7,4,   62
1917-01-18,   19,    9,6,   41
1917-01-19,    0,    0,-10,   62
1917-01-20,    0,    0,-50,   62
1917-01-21,    0,    0,-67,   57
1917-01-22,    0,    0,-68,   41
1917-01-23,    0,    0,-71,   51
1917-01-24,    0,    0,-23,   67
1917-01-25,    0,    0,-79,   51
1917-01-26,    0,    0,-69,   41
1917-01-27,    0,    0,-39,   57
1917-01-28,    0,    0,-49,   57
1917-01-29,    0,    0,-36,   41
1917-01-30,    3,    1,-54,   57
1917-01-31,   11,    2,-62,   41
1917-02-01,    1,    1,-95,   36
1917-02-02,    0,    0,-76,   31
1917-02-03,    0,    0,-111,   26
1917-02-04,    0,    0,-99,   41
1917-02-05,    0,    0,-74,   51
1917-02-06,    0,    0,-90,   57
1917-02-07,    0,    0,-59,   51
1917-02-08,    0,    0,-66,   41
1917-02-09,    0,    0,-54,   46
1917-02-10,    0,    0,-6,   36
1917-02-11,    3,    1,15,   26
1917-02-12,    1,    1,11,   26
1917-02-13,    0,    0,-3,   36
1917-02-14,    2,    1,-5,   31
1917-02-15,    0,    0,1,   41
1917-02-16,    0,    0,-10,   36
1917-02-17,    1,    1,35,   36
1917-02-18,   13,    9,28,   26
1917-02-19,    2,    1,12,   31
1917-02-20,   15,    5,23,   57
1917-02-21,    7,    2,31,   41
1917-02-22,    0,    0,10,   36
1917-02-23,    0,    0,6,   26
1917-02-24,    5,    2,23,   31
1917-02-25,    1,    1,36,   36
1917-02-26,   10,    7,39,   57
1917-02-27,    1,    1,25,   51
1917-02-28,    0,    0,29,   36
1917-03-01,    3,    2,31,   57
1917-03-02,    3,    3,12,   26
1917-03-03,    0,    0,12,   31
1917-03-04,    0,    0,-6,   67
1917-03-05,   12,    3,-21,   77
1917-03-06,    0,    0,-10,   67
1917-03-07,    0,    0,-44,  103
1917-03-08,    5,    1,-27,   93
1917-03-09,    0,    0,1,   46
1917-03-10,    3,    3,20,   36
1917-03-11,    0,    0,80,   67
1917-03-12,   27,    8,57,   57
1917-03-13,    0,    0,36,   36
1917-03-14,    2,    2,45,   46
1917-03-15,    0,    0,5,   46
1917-03-16,    2,    1,9,   36
1917-03-17,    2,    1,61,   62
1917-03-18,    2,    2,48,   57
1917-03-19,   48,   14,56,   67
1917-03-20,   44,   21,31,   51
1917-03-21,    5,    1,-4,   57
1917-03-22,    4,    1,0,   36
1917-03-23,    0,    0,-5,   51
1917-03-24,    0,    0,-6,   51
1917-03-25,    1,    1,17,   36
1917-03-26,   63,   20,40,   72
1917-03-27,    0,    0,23,   67
1917-03-28,    0,    0,11,   41
1917-03-29,   30,   10,39,   87
1917-03-30,   11,    8,42,   62
1917-03-31,   65,   32,38,   51
1917-04-01,   27,   16,34,   46
1917-04-02,    0,    0,37,   82
1917-04-03,   17,   11,22,   87
1917-04-04,   42,   21,26,   57
1917-04-05,    2,    1,10,   31
1917-04-06,   49,   14,40,   57
1917-04-07,   26,   10,26,   57
1917-04-08,    0,    0,33,   36
1917-04-09,   61,   22,28,   67
1917-04-10,   37,   10,7,   57
1917-04-11,   41,   13,21,   82
1917-04-12,   37,   14,30,   93
1917-04-13,   13,    8,43,   62
1917-04-14,    0,    0,64,   82
1917-04-15,    0,    0,59,   51
1917-04-16,   53,   21,58,   67
1917-04-17,   26,    7,31,   77
1917-04-18,    0,    0,24,   36
1917-04-19,   19,    5,41,   46
1917-04-20,    0,    0,64,   72
1917-04-21,    0,    0,58,   87
1917-04-22,    0,    0,53,   67
1917-04-23,    0,    0,59,   51
1917-04-24,    0,    0,56,   51
1917-04-25,    3,    3,57,   72
1917-04-26,    0,    0,57,   41
1917-04-27,    1,    1,67,   57
1917-04-28,    0,    0,80,   51
1917-04-29,    0,    0,95,   46
1917-04-30,    0,    0,96,   31
1917-05-01,    0,    0,100,   31
1917-05-02,    0,    0,105,   31
1917-05-03,    0,    0,123,   51
1917-05-04,    0,    0,160,   46
1917-05-05,    0,    0,140,   62
1917-05-06,    0,    0,75,   77
1917-05-07,    0,    0,92,   51
1917-05-08,   35,   17,83,   51
1917-05-09,    0,    0,108,   62
1917-05-10,    0,    0,136,   36
1917-05-11,    0,    0,166,   26
1917-05-12,    0,    0,192,   36
1917-05-13,   16,   16,180,   41
1917-05-14,   36,    8,170,   36
1917-05-15,    0,    0,128,   41
1917-05-16,    0,    0,103,   57
1917-05-17,    7,    5,134,   46
1917-05-18,   69,   45,166,   41
1917-05-19,    3,    3,154,   26
1917-05-20,    0,    0,190,   46
1917-05-21,    0,    0,178,   93
1917-05-22,    0,    0,159,   57
1917-05-23,    0,    0,149,   26
1917-05-24,   11,   10,153,   51
1917-05-25,    0,    0,141,   31
1917-05-26,    0,    0,163,   36
1917-05-27,    0,    0,187,   62
1917-05-28,    0,    0,178,   51
1917-05-29,    0,    0,133,   46
1917-05-30,    0,    0,148,   46
1917-05-31,    0,    0,151,   26
1917-06-01,    0,    0,162,   31
1917-06-02,   47,   39,162,   41
1917-06-03,    0,    0,132,   46
1917-06-04,    0,    0,161,   36
1917-06-05,    0,    0,176,   41
1917-06-06,    0,    0,170,   51
1917-06-07,   72,   62,194,   36
1917-06-08,   10,    9,200,   26
1917-06-09,   35,   11,170,   36
1917-06-10,    5,    4,192,   41
1917-06-11,   16,   14,192,   46
1917-06-12,    0,    0,206,   51
1917-06-13,   39,   39,196,   36
1917-06-14,    0,    0,186,   36
1917-06-15,    0,    0,206,   31
1917-06-16,    0,    0,230,   31
1917-06-17,    0,    0,231,   26
1917-06-18,  314,  265,218,   41
1917-06-19,   11,   11,186,   46
1917-06-20,   40,   18,190,   41
1917-06-21,   58,   17,165,   41
1917-06-22,  194,  146,132,   36
1917-06-23,   10,    5,138,   46
1917-06-24,    0,    0,153,   46
1917-06-25,    6,    3,159,   31
1917-06-26,   87,   42,140,   36
1917-06-27,    0,    0,147,   31
1917-06-28,    4,    4,183,   31
1917-06-29,    0,    0,175,   41
1917-06-30,    0,    0,150,   77
1917-07-01,    0,    0,166,   72
1917-07-02,    0,    0,175,   67
1917-07-03,    0,    0,176,   46
1917-07-04,    0,    0,156,   46
1917-07-05,    0,    0,143,   57
1917-07-06,    0,    0,145,   41
1917-07-07,    0,    0,158,   41
1917-07-08,  162,  123,154,   36
1917-07-09,   70,   20,140,   46
1917-07-10,   51,   31,145,   62
1917-07-11,    0,    0,147,   31
1917-07-12,    0,    0,154,   21
1917-07-13,    0,    0,184,   36
1917-07-14,    0,    0,196,   57
1917-07-15,  219,  112,174,   62
1917-07-16,    0,    0,158,   41
1917-07-17,    0,    0,165,   31
1917-07-18,   86,   24,175,   51
1917-07-19,    2,    1,171,   77
1917-07-20,    0,    0,158,   51
1917-07-21,    0,    0,145,   46
1917-07-22,    0,    0,153,   46
1917-07-23,    0,    0,160,   36
1917-07-24,    0,    0,172,   26
1917-07-25,    0,    0,183,   26
1917-07-26,    0,    0,163,   26
1917-07-27,    0,    0,167,   31
1917-07-28,    0,    0,181,   36
1917-07-29,   44,   27,161,   31
1917-07-30,    0,    0,172,   31
1917-07-31,   88,   18,157,   26
1917-08-01,  623,   86,153,   77
1917-08-02,   90,   17,137,   57
1917-08-03,  145,   54,149,   67
1917-08-04,    0,    0,174,   41
1917-08-05,   20,   14,176,   26
1917-08-06,    1,    1,180,   21
1917-08-07,    2,    2,176,   26
1917-08-08,    9,    9,174,   31
1917-08-09,   35,   31,170,   51
1917-08-10,   19,    8,151,   41
1917-08-11,   32,   11,160,   41
1917-08-12,   22,   17,160,   41
1917-08-13,  138,   55,174,   31
1917-08-14,  196,  114,159,   26
1917-08-15,    5,    1,156,   46
1917-08-16,    1,    1,160,   57
1917-08-17,    0,    0,166,   41
1917-08-18,   75,   62,174,   57
1917-08-19,    6,    6,155,   46
1917-08-20,    3,    3,144,   31
1917-08-21,    0,    0,147,   26
1917-08-22,    0,    0,176,   41
1917-08-23,   75,   59,186,   51
1917-08-24,   25,   15,154,   77
1917-08-25,   10,   10,144,   62
1917-08-26,   43,   30,144,   46
1917-08-27,  119,   22,135,   93
1917-08-28,   20,    8,158,  118
1917-08-29,   27,   11,140,   82
1917-08-30,   36,   17,147,   62
1917-08-31,  101,   43,136,   46
1917-09-01,   82,   49,136,   67
1917-09-02,   51,   36,141,   67
1917-09-03,    0,    0,139,   41
1917-09-04,    1,    1,136,   31
1917-09-05,    0,    0,159,   51
1917-09-06,    0,    0,177,   41
1917-09-07,    0,    0,172,   26
1917-09-08,    0,    0,154,   21
1917-09-09,    0,    0,152,   31
1917-09-10,    0,    0,136,   26
1917-09-11,    0,    0,134,   21
1917-09-12,   81,   39,133,   46
1917-09-13,   43,   20,129,   51
1917-09-14,    1,    1,134,   62
1917-09-15,    1,    1,127,   36
1917-09-16,    0,    0,142,   36
1917-09-17,    1,    1,150,   51
1917-09-18,   25,    7,155,   62
1917-09-19,   31,   14,170,   62
1917-09-20,   39,   16,159,   51
1917-09-21,    0,    0,130,   57
1917-09-22,    0,    0,126,   46
1917-09-23,    1,    1,137,   31
1917-09-24,    0,    0,152,   26
1917-09-25,    1,    1,156,   31
1917-09-26,    1,    1,159,   41
1917-09-27,   10,    8,142,   31
1917-09-28,    1,    1,124,   31
1917-09-29,    0,    0,125,   31
1917-09-30,    0,    0,101,   26
1917-10-01,    0,    0,120,   31
1917-10-02,    0,    0,146,   46
1917-10-03,   10,    5,141,   57
1917-10-04,  204,   40,129,   93
1917-10-05,   41,   14,89,   46
1917-10-06,   79,   36,70,   41
1917-10-07,  149,   44,80,   82
1917-10-08,  214,   29,95,   82
1917-10-09,  119,   46,100,   82
1917-10-10,   36,   14,78,   51
1917-10-11,   33,   18,78,   51
1917-10-12,  106,   27,76,   77
1917-10-13,   93,   36,100,   77
1917-10-14,   79,   41,66,   41
1917-10-15,   17,   16,51,   31
1917-10-16,    2,    1,79,   72
1917-10-17,    0,    0,97,   72
1917-10-18,   43,   23,83,   41
1917-10-19,    2,    2,66,   26
1917-10-20,    0,    0,76,   31
1917-10-21,    1,    1,58,   36
1917-10-22,   12,    5,87,   46
1917-10-23,  138,   22,76,   57
1917-10-24,   77,   15,57,   57
1917-10-25,   81,   41,86,  113
1917-10-26,    8,    3,75,   72
1917-10-27,    2,    2,51,   46
1917-10-28,    1,    1,31,   26
1917-10-29,    5,    3,44,   46
1917-10-30,   10,    6,54,   93
1917-10-31,    1,    1,61,   36
1917-11-01,    1,    1,57,   46
1917-11-02,   59,   20,81,   46
1917-11-03,    0,    0,82,   26
1917-11-04,    0,    0,66,   41
1917-11-05,    0,    0,67,   36
1917-11-06,   19,   11,77,   67
1917-11-07,   24,   13,56,   51
1917-11-08,    2,    1,50,   67
1917-11-09,   95,   16,65,   67
1917-11-10,    3,    3,56,   41
1917-11-11,    0,    0,50,   31
1917-11-12,    5,    3,43,   31
1917-11-13,    0,    0,50,   31
1917-11-14,    6,    3,59,   46
1917-11-15,   13,    5,52,   46
1917-11-16,    0,    0,74,   31
1917-11-17,    0,    0,76,   26
1917-11-18,    0,    0,84,   36
1917-11-19,    0,    0,79,   51
1917-11-20,    0,    0,93,   57
1917-11-21,  138,   37,92,   57
1917-11-22,    4,    2,69,   31
1917-11-23,    2,    1,92,   57
1917-11-24,    0,    0,97,  103
1917-11-25,   53,   12,59,  123
1917-11-26,   28,    9,42,   72
1917-11-27,   44,   10,76,   98
1917-11-28,    0,    0,98,   67
1917-11-29,    0,    0,98,   77
1917-11-30,    0,    0,91,   62
1917-12-01,   18,    7,67,   93
1917-12-02,   55,   17,34,  118
1917-12-03,   66,    8,5,  103
1917-12-04,    0,    0,-12,   41
1917-12-05,    0,    0,-56,   41
1917-12-06,    0,    0,-25,   57
1917-12-07,    6,    2,43,   77
1917-12-08,    1,    1,54,   51
1917-12-09,   58,   13,37,   46
1917-12-10,    0,    0,33,   31
1917-12-11,    1,    1,12,   31
1917-12-12,    1,    1,14,   31
1917-12-13,    2,    1,42,   46
1917-12-14,   35,   15,67,   72
1917-12-15,   10,    5,36,   82
1917-12-16,   50,   22,11,   41
1917-12-17,    0,    0,1,   51
1917-12-18,    0,    0,-24,   46
1917-12-19,    0,    0,-62,   31
1917-12-20,    1,    1,-69,   26
1917-12-21,    2,    1,-35,   21
1917-12-22,    0,    0,-21,   31
1917-12-23,    1,    1,-59,   21
1917-12-24,   21,    7,7,   57
1917-12-25,   22,    7,10,   82
1917-12-26,    2,    1,-19,   51
1917-12-27,    1,    1,-21,   31
1917-12-28,   16,   13,-22,   67
1917-12-29,    2,    2,10,   46
1917-12-30,    0,    0,-2,   51
1917-12-31,    0,    0,-35,   57
1918-01-01,    0,    0,-10,   46
1918-01-02,    3,    3,11,   57
1918-01-03,    5,    5,-23,   41
1918-01-04,   12,    7,10,   57
1918-01-05,    0,    0,22,   51
1918-01-06,   27,   10,-1,   67
1918-01-07,   65,   21,9,   51
1918-01-08,   13,    8,-24,   62
1918-01-09,   40,   16,-17,   62
1918-01-10,    0,    0,40,   98
1918-01-11,   28,   10,19,   77
1918-01-12,   38,    5,26,   87
1918-01-13,   15,    9,9,   67
1918-01-14,    0,    0,-3,   62
1918-01-15,  206,   25,28,   82
1918-01-16,  403,  106,2,   51
1918-01-17,   24,   10,5,   51
1918-01-18,   10,    5,64,   77
1918-01-19,   93,   19,88,   72
1918-01-20,    0,    0,101,   87
1918-01-21,   12,    4,91,   77
1918-01-22,   12,    7,85,   62
1918-01-23,   28,   15,86,   51
1918-01-24,    9,    7,88,   57
1918-01-25,    1,    1,57,   41
1918-01-26,    3,    1,42,   41
1918-01-27,    0,    0,31,   41
1918-01-28,    2,    1,30,   36
1918-01-29,    1,    1,5,   36
1918-01-30,    1,    1,10,   31
1918-01-31,    0,    0,18,   41
1918-02-01,    1,    1,-9,   41
1918-02-02,    0,    0,5,   51
1918-02-03,    0,    0,9,   51
1918-02-04,    0,    0,25,   51
1918-02-05,    0,    0,53,   57
1918-02-06,    2,    2,56,   57
1918-02-07,  125,   29,79,   93
1918-02-08,   48,   13,88,   72
1918-02-09,   13,    8,81,   98
1918-02-10,   51,   24,96,   98
1918-02-11,   26,    5,86,   82
1918-02-12,   30,    9,75,   31
1918-02-13,   33,   10,72,   36
1918-02-14,    0,    0,32,   41
1918-02-15,    0,    0,-10,   46
1918-02-16,    0,    0,-18,   57
1918-02-17,    0,    0,-26,   31
1918-02-18,    0,    0,-10,   36
1918-02-19,    0,    0,-7,   31
1918-02-20,   74,   18,-1,   51
1918-02-21,    4,    3,45,   82
1918-02-22,   33,   17,78,  103
1918-02-23,    0,    0,104,   77
1918-02-24,    0,    0,81,   51
1918-02-25,   31,   14,46,   72
1918-02-26,    1,    1,42,   72
1918-02-27,    0,    0,60,   62
1918-02-28,   11,    7,32,   46
1918-03-01,    3,    3,1,   62
1918-03-02,    1,    1,-2,   98
1918-03-03,    0,    0,15,   57
1918-03-04,    0,    0,55,   62
1918-03-05,    0,    0,50,   57
1918-03-06,    0,    0,37,   57
1918-03-07,    0,    0,38,   67
1918-03-08,    8,    5,20,   51
1918-03-09,    0,    0,26,   31
1918-03-10,    0,    0,4,   21
1918-03-11,    1,    1,35,   36
1918-03-12,    0,    0,54,   31
1918-03-13,    0,    0,61,   36
1918-03-14,    0,    0,58,   57
1918-03-15,   21,   12,24,   62
1918-03-16,    0,    0,40,   36
1918-03-17,    0,    0,78,   41
1918-03-18,    0,    0,77,   31
1918-03-19,   62,   18,87,   36
1918-03-20,   40,   11,65,   51
1918-03-21,    0,    0,66,   31
1918-03-22,    1,    1,59,   31
1918-03-23,    1,    1,68,   36
1918-03-24,    1,    1,71,   36
1918-03-25,    9,    5,46,   67
1918-03-26,    2,    1,12,   46
1918-03-27,   12,    7,13,   62
1918-03-28,   10,    5,52,   93
1918-03-29,   60,   18,52,   67
1918-03-30,    5,    5,71,   51
1918-03-31,   52,   16,88,   51
1918-04-01,    0,    0,84,   46
1918-04-02,    0,    0,69,   41
1918-04-03,   11,    8,78,   36
1918-04-04,   67,   12,85,   41
1918-04-05,   20,    5,105,   31
1918-04-06,   26,   13,88,   57
1918-04-07,   52,   11,80,   26
1918-04-08,    5,    5,83,   51
1918-04-09,    0,    0,90,   36
1918-04-10,    0,    0,98,   46
1918-04-11,    1,    1,91,   26
1918-04-12,    0,    0,80,   36
1918-04-13,    0,    0,66,   41
1918-04-14,    1,    1,58,   93
1918-04-15,    8,    4,65,   62
1918-04-16,    1,    1,76,   15
1918-04-17,    3,    1,79,   26
1918-04-18,    4,    3,46,   72
1918-04-19,    2,    1,30,   41
1918-04-20,    0,    0,35,   31
1918-04-21,    0,    0,58,   41
1918-04-22,    1,    1,48,   36
1918-04-23,    0,    0,94,   36
1918-04-24,    0,    0,133,   51
1918-04-25,   20,   12,121,   41
1918-04-26,    4,    3,91,   41
1918-04-27,   55,   19,99,   41
1918-04-28,    0,    0,122,   51
1918-04-29,    0,    0,131,   72
1918-04-30,    0,    0,85,   72
1918-05-01,    0,    0,66,   51
1918-05-02,    0,    0,94,   41
1918-05-03,    0,    0,120,   46
1918-05-04,    0,    0,135,   46
1918-05-05,   11,    4,136,   51
1918-05-06,   16,    7,137,   41
1918-05-07,    0,    0,152,   62
1918-05-08,    0,    0,149,   57
1918-05-09,   10,   10,136,   41
1918-05-10,    0,    0,115,   41
1918-05-11,    1,    1,99,   21
1918-05-12,   18,   16,89,   31
1918-05-13,    8,    3,94,   62
1918-05-14,    2,    1,120,   46
1918-05-15,    1,    1,131,   31
1918-05-16,    0,    0,175,   31
1918-05-17,    0,    0,190,   31
1918-05-18,    0,    0,186,   36
1918-05-19,    0,    0,156,   46
1918-05-20,    0,    0,159,   31
1918-05-21,    0,    0,181,   26
1918-05-22,    0,    0,197,   41
1918-05-23,    0,    0,168,   62
1918-05-24,  118,   36,106,   72
1918-05-25,    0,    0,132,   46
1918-05-26,    0,    0,134,   31
1918-05-27,    0,    0,143,   46
1918-05-28,    0,    0,126,   41
1918-05-29,    0,    0,122,   41
1918-05-30,    0,    0,136,   31
1918-05-31,    0,    0,140,   36
1918-06-01,    0,    0,135,   41
1918-06-02,    0,    0,139,   46
1918-06-03,   10,    7,126,   57
1918-06-04,    1,    1,133,   31
1918-06-05,    0,    0,129,   41
1918-06-06,    0,    0,142,   36
1918-06-07,    0,    0,154,   31
1918-06-08,    0,    0,150,   36
1918-06-09,   12,    8,145,   26
1918-06-10,   16,   11,136,   21
1918-06-11,    0,    0,155,   46
1918-06-12,    0,    0,137,   31
1918-06-13,    0,    0,145,   41
1918-06-14,   33,   18,147,   62
1918-06-15,   50,   24,122,   51
1918-06-16,    1,    1,115,   36
1918-06-17,  108,  105,116,   26
1918-06-18,   34,   32,128,   26
1918-06-19,   91,   72,134,   51
1918-06-20,   18,    7,138,   26
